Cruise,Cruise_ID_2,Year_local,Month_local,ScientificName_accepted,d_1m,d_7m,d_15m,d_25m,d_35m,d_55m,d_75m,d_100m,Total_sum
173,CAR-173,2010,10,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
173,CAR-173,2010,10,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Chaetoceros affinis,0,0,0,0,0,0.01,0,0,0.01
174,CAR-174,2010,11,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Chaetoceros didymus,0,0,0.03,0,0,0.01,0.02,0,0.04
174,CAR-174,2010,11,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Cylindrotheca closterium,0,0,0.04,0,0,0,0,0,0.04
174,CAR-174,2010,11,Dactyliosolen fragilissimus,0,0,0,0.01,0,0,0,0,0.01
174,CAR-174,2010,11,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Guinardia delicatula,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Guinardia flaccida,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Guinardia striata,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Haslea wawrikae,0,0.01,0,0,0,0,0,0,0.01
174,CAR-174,2010,11,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Hemiaulus sinensis,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Lauderia annulata,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Leptocylindrus mediterraneus,0,0.02,0,0.01,0,0,0,0,0.03
174,CAR-174,2010,11,Leptocylindrus minimus,0,0,0,0,0,0.01,0,0,0.01
174,CAR-174,2010,11,Navicula sp.,0.01,0.05,0,0,0.02,0.02,0,0,0.1
174,CAR-174,2010,11,Nitzschia fluminensis,0,0,0,0,0.01,0,0,0,0.01
174,CAR-174,2010,11,Nitzschia longissima,0,0,0,0,0,0,0.01,0,0
174,CAR-174,2010,11,Proboscia alata,0.03,0.03,0,0.01,0,0,0,0,0.07
174,CAR-174,2010,11,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Rhizosolenia styliformis,0,0,0,0,0,0.01,0,0,0.01
174,CAR-174,2010,11,Skeletonema costatum,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Thalassionema nitzschioides,0,0.03,0,0,0,0,0,0,0.03
174,CAR-174,2010,11,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
174,CAR-174,2010,11,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Dactyliosolen fragilissimus,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Guinardia delicatula,0.01,0,0,0,0,0,0,0,0.01
175,CAR-175,2010,12,Guinardia flaccida,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Guinardia striata,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Haslea wawrikae,0.01,0,0.01,0,0,0,0,0,0.02
175,CAR-175,2010,12,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Hemiaulus hauckii,0,0,0.01,0,0,0,0,0,0.01
175,CAR-175,2010,12,Hemiaulus sinensis,0,0,0.02,0,0,0,0,0,0.02
175,CAR-175,2010,12,Lauderia annulata,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Leptocylindrus mediterraneus,0,0.02,0,0,0,0,0,0,0.02
175,CAR-175,2010,12,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Navicula sp.,0.01,0,0.02,0,0,0,0,0,0.03
175,CAR-175,2010,12,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Nitzschia longissima,0.06,0.01,0,0,0,0,0,0,0.07
175,CAR-175,2010,12,Proboscia alata,0,0.01,0.02,0,0,0,0,0,0.03
175,CAR-175,2010,12,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Rhizosolenia setigera,0,0.02,0,0,0,0,0,0,0.02
175,CAR-175,2010,12,Rhizosolenia styliformis,0.02,0.03,0.06,0,0,0,0,0,0.11
175,CAR-175,2010,12,Skeletonema costatum,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Thalassionema frauenfeldii,0.25,0.08,0.06,0,0.08,0,0,0,0.47
175,CAR-175,2010,12,Thalassionema nitzschioides,0,0,0.06,0,0,0,0,0,0.06
175,CAR-175,2010,12,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
175,CAR-175,2010,12,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Chaetoceros affinis,0.4,0.4,0.02,0,0,0,0,0,0.82
176,CAR-176,2011,1,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Chaetoceros compressus,0.4,0,0.02,0,0,0,0,0,0.42
176,CAR-176,2011,1,Chaetoceros decipiens,0,0,0.01,0,0,0,0,0,0.01
176,CAR-176,2011,1,Chaetoceros didymus,2.8,0,0.01,0.33,0,0,0,0,3.14
176,CAR-176,2011,1,Chaetoceros lorenzianus,0,0,0.03,0,0.01,0,0,0,0.04
176,CAR-176,2011,1,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Cylindrotheca closterium,0.8,0,0,0,0,0,0,0,0.8
176,CAR-176,2011,1,Dactyliosolen fragilissimus,16.4,6,0.04,0.33,0,0,0,0,22.77
176,CAR-176,2011,1,Eucampia zodiacus,4.4,0,0.01,0.33,0.06,0,0,0,4.8
176,CAR-176,2011,1,Guinardia delicatula,1.2,1.2,0.07,0,0,0,0,0,2.47
176,CAR-176,2011,1,Guinardia flaccida,0.4,0,0.02,0,0,0,0,0,0.42
176,CAR-176,2011,1,Guinardia striata,5.6,12,0.08,2.64,0.01,0,0,0,20.33
176,CAR-176,2011,1,Haslea wawrikae,0.8,0.4,0.05,0,0,0,0,0,1.25
176,CAR-176,2011,1,Helicotheca tamesis,0,0,0,0.33,0,0,0,0,0.33
176,CAR-176,2011,1,Hemiaulus hauckii,0.4,0.4,0,0,0,0,0,0,0.8
176,CAR-176,2011,1,Hemiaulus sinensis,0,0,0.01,0,0,0,0,0,0.01
176,CAR-176,2011,1,Lauderia annulata,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Leptocylindrus danicus,5.2,2,0.21,0,0,0.01,0,0,7.42
176,CAR-176,2011,1,Leptocylindrus mediterraneus,0.8,2.8,0.07,0,0,0,0,0,3.67
176,CAR-176,2011,1,Leptocylindrus minimus,6,2,0.1,0,0.02,0,0,0,8.12
176,CAR-176,2011,1,Navicula sp.,0,0,0,2.64,0,0.04,0,0,2.68
176,CAR-176,2011,1,Nitzschia fluminensis,1.2,0,0,0,0,0,0,0,1.2
176,CAR-176,2011,1,Nitzschia longissima,2,2,0.01,0.33,0,0,0,0,4.34
176,CAR-176,2011,1,Proboscia alata,1.2,1.6,0.01,0,0,0,0,0,2.81
176,CAR-176,2011,1,Pseudo-nitzschia pungens,8.8,6,0.06,0,0,0,0,0,14.86
176,CAR-176,2011,1,Pseudo-nitzschia seriata,80,34,78,120,0.09,0,0,0,312.09
176,CAR-176,2011,1,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Rhizosolenia setigera,0.8,0.4,0.02,0.99,0,0,0,0,2.21
176,CAR-176,2011,1,Rhizosolenia styliformis,1.2,2,0.01,0.99,0.01,0,0,0,4.21
176,CAR-176,2011,1,Skeletonema costatum,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Thalassionema frauenfeldii,0,0,0,0.66,0.03,0,0,0,0.69
176,CAR-176,2011,1,Thalassionema nitzschioides,0,0,0.04,3.96,0.03,0.05,0.04,0,4.08
176,CAR-176,2011,1,Thalassiosira gravida,0,0,0,0,0,0,0.02,0,0
176,CAR-176,2011,1,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
176,CAR-176,2011,1,Thalassiosira subtilis,11.6,1.6,0.06,150,0.22,0.5,0,0,163.98
177,CAR-177,2011,2,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Chaetoceros affinis,0,0,0.8,0,0,0,0,0,0.8
177,CAR-177,2011,2,Chaetoceros anastomosans,6,1.6,0.4,0,0,0,0,0,8
177,CAR-177,2011,2,Chaetoceros compressus,9.9,2,1.2,0.4,0,0,0,0,13.5
177,CAR-177,2011,2,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Chaetoceros didymus,1.2,0,0.4,0,0,0,0,0,1.6
177,CAR-177,2011,2,Chaetoceros lorenzianus,0.4,0,0,0,0,0,0,0,0.4
177,CAR-177,2011,2,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Cylindrotheca closterium,0,0.4,0.4,0,0,0,0,0,0.8
177,CAR-177,2011,2,Dactyliosolen fragilissimus,0,0,1.6,0,0,0,0,0,1.6
177,CAR-177,2011,2,Eucampia zodiacus,0.4,2,1.2,0,0,0,0,0,3.6
177,CAR-177,2011,2,Guinardia delicatula,1.2,24,0,13.6,0,0,0,0,38.8
177,CAR-177,2011,2,Guinardia flaccida,4.8,1.2,0.4,0.4,0,0,0,0,6.8
177,CAR-177,2011,2,Guinardia striata,2.4,0.4,2,0.8,0,0,0,0,5.6
177,CAR-177,2011,2,Haslea wawrikae,2.4,0,1.2,1.2,0,0,0,0,4.8
177,CAR-177,2011,2,Helicotheca tamesis,0.8,4.8,0,0,0,0,0,0,5.6
177,CAR-177,2011,2,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Hemiaulus sinensis,0.8,0,0,0,0,0,0,0,0.8
177,CAR-177,2011,2,Lauderia annulata,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Leptocylindrus danicus,14,2,0.8,2.4,0,0,0,0,19.2
177,CAR-177,2011,2,Leptocylindrus mediterraneus,0.4,0.4,0,1.6,0,0,0,0,2.4
177,CAR-177,2011,2,Leptocylindrus minimus,21,2,0,0.8,0,0,0,0,23.8
177,CAR-177,2011,2,Navicula sp.,0,0,0,0.4,0.01,0,0,0,0.41
177,CAR-177,2011,2,Nitzschia fluminensis,0,0,0,0,0.01,0,0,0,0.01
177,CAR-177,2011,2,Nitzschia longissima,2,0.8,3.6,0.8,0,0,0,0,7.2
177,CAR-177,2011,2,Proboscia alata,0.8,2.4,1.2,0.4,0,0,0,0,4.8
177,CAR-177,2011,2,Pseudo-nitzschia pungens,10,3.2,0.8,0,0,0,0,0,14
177,CAR-177,2011,2,Pseudo-nitzschia seriata,24,13.6,14,0,0.03,0,0,0,51.63
177,CAR-177,2011,2,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Rhizosolenia styliformis,1.6,0,0,0,0,0,0,0,1.6
177,CAR-177,2011,2,Skeletonema costatum,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Thalassionema nitzschioides,2.4,0.8,0,0.8,0,0,0,0,4
177,CAR-177,2011,2,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
177,CAR-177,2011,2,Thalassiosira subtilis,220,0,18,0,0,0,0,0,238
178,CAR-178,2011,3,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Chaetoceros affinis,0,0,0,0,0.02,0,0,0,0.02
178,CAR-178,2011,3,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Cylindrotheca closterium,0,0,0,0,0.01,0.02,0,0,0.03
178,CAR-178,2011,3,Dactyliosolen fragilissimus,0.04,0.01,0.01,0,0,0,0,0,0.06
178,CAR-178,2011,3,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Guinardia delicatula,0.03,0,0.02,0,0,0,0,0,0.05
178,CAR-178,2011,3,Guinardia flaccida,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Guinardia striata,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Haslea wawrikae,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Hemiaulus sinensis,0.01,0.02,0,0,0,0,0,0,0.03
178,CAR-178,2011,3,Lauderia annulata,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Leptocylindrus mediterraneus,0,0,0,0.01,0,0,0,0,0.01
178,CAR-178,2011,3,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Navicula sp.,0,0.03,0,0.03,0,0,0,0,0.06
178,CAR-178,2011,3,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Nitzschia longissima,0,0,0.01,0,0,0.01,0,0,0.02
178,CAR-178,2011,3,Proboscia alata,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Pseudo-nitzschia seriata,0.06,0.04,0,0.06,0,0,0,0,0.16
178,CAR-178,2011,3,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Skeletonema costatum,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Thalassionema nitzschioides,0,0,0,0,0,0.02,0,0,0.02
178,CAR-178,2011,3,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
178,CAR-178,2011,3,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Chaetoceros affinis,0,0,0,0,0,0.18,0.19,0.02,0.18
179,CAR-179,2011,4,Chaetoceros anastomosans,0,0.05,0,0,0,0,0,0,0.05
179,CAR-179,2011,4,Chaetoceros compressus,0,0.23,0.01,0.02,0,0.03,0,0,0.29
179,CAR-179,2011,4,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Chaetoceros didymus,0,0,0,0,0,0.01,0,0,0.01
179,CAR-179,2011,4,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Dactyliosolen fragilissimus,0.01,0.02,0,0,0,0,0,0,0.03
179,CAR-179,2011,4,Eucampia zodiacus,0,0,0,0,0,0,0.01,0,0
179,CAR-179,2011,4,Guinardia delicatula,0,0.17,0,0,0,0,0,0,0.17
179,CAR-179,2011,4,Guinardia flaccida,0,0,0,0,0,0,0.01,0,0
179,CAR-179,2011,4,Guinardia striata,0,0,0,0,0,0.01,0.02,0,0.01
179,CAR-179,2011,4,Haslea wawrikae,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Helicotheca tamesis,0,0,0,0,0,0,0.01,0,0
179,CAR-179,2011,4,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Hemiaulus sinensis,0,0.01,0.02,0,0,0,0,0,0.03
179,CAR-179,2011,4,Lauderia annulata,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Leptocylindrus danicus,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Leptocylindrus mediterraneus,0,0,0,0,0,0,0.01,0,0
179,CAR-179,2011,4,Leptocylindrus minimus,0,0.01,0,0,0,0.01,0.01,0,0.02
179,CAR-179,2011,4,Navicula sp.,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Nitzschia longissima,0,0,0,0.01,0,0,0,0,0.01
179,CAR-179,2011,4,Proboscia alata,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Pseudo-nitzschia pungens,0,0,0,0.06,0,0,0,0,0.06
179,CAR-179,2011,4,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Rhizosolenia styliformis,0,0,0.01,0,0,0,0,0,0.01
179,CAR-179,2011,4,Skeletonema costatum,0,0,0,0,0,0,0,0.01,0
179,CAR-179,2011,4,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Thalassionema nitzschioides,0,0,0,0,0,0.12,0.02,0,0.12
179,CAR-179,2011,4,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
179,CAR-179,2011,4,Thalassiosira subtilis,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Bacteriastrum delicatulum,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Chaetoceros affinis,0,0,0,0.01,0,0,0,0,0.01
180,CAR-180,2011,5,Chaetoceros anastomosans,0,0.01,0.01,0,0,0,0,0,0.02
180,CAR-180,2011,5,Chaetoceros compressus,0,0,0,0.04,0,0,0,0,0.04
180,CAR-180,2011,5,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Chaetoceros didymus,0,0,0,0,0.03,0,0,0,0.03
180,CAR-180,2011,5,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Cylindrotheca closterium,0,0.01,0,0.03,0.03,0,0,0,0.07
180,CAR-180,2011,5,Dactyliosolen fragilissimus,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Guinardia delicatula,0,0.02,0,0,0.01,0,0,0,0.03
180,CAR-180,2011,5,Guinardia flaccida,0,0,0,0.04,0,0,0,0,0.04
180,CAR-180,2011,5,Guinardia striata,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Haslea wawrikae,0.06,0,0,0.01,0,0,0,0,0.07
180,CAR-180,2011,5,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Hemiaulus sinensis,0,0,0.02,0,0,0,0,0,0.02
180,CAR-180,2011,5,Lauderia annulata,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Leptocylindrus danicus,0,0.03,0,0,0,0,0,0,0.03
180,CAR-180,2011,5,Leptocylindrus mediterraneus,0,0.01,0.05,0.03,0,0.01,0,0,0.1
180,CAR-180,2011,5,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Navicula sp.,0.01,0,0,0.07,0.01,0,0,0,0.09
180,CAR-180,2011,5,Nitzschia fluminensis,0,0,0,0.01,0,0,0,0,0.01
180,CAR-180,2011,5,Nitzschia longissima,0,0.05,0.01,0.09,0.01,0,0.01,0,0.16
180,CAR-180,2011,5,Proboscia alata,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Pseudo-nitzschia pungens,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Rhizosolenia setigera,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Rhizosolenia styliformis,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Skeletonema costatum,0,0,0,0.02,0.03,0,0,0,0.05
180,CAR-180,2011,5,Thalassionema frauenfeldii,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Thalassionema nitzschioides,0,0.22,0,0.98,0.17,0,0.08,0,1.37
180,CAR-180,2011,5,Thalassiosira gravida,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Thalassiosira sp.,0,0,0,0,0,0,0,0,0
180,CAR-180,2011,5,Thalassiosira subtilis,0,0,0,0.4,0,0,0,0,0.4
181,CAR-181,2011,6,Bacteriastrum delicatulum,0,0,0.02,0,0,0,0,0,0.02
181,CAR-181,2011,6,Bacteriastrum sp.,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Cerataulina pelagica,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Chaetoceros affinis,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Chaetoceros anastomosans,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Chaetoceros compressus,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Chaetoceros decipiens,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Chaetoceros didymus,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Chaetoceros lorenzianus,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Chaetoceros sp.,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Cylindrotheca closterium,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Dactyliosolen fragilissimus,0,0,0.03,0,0,0,0,0,0.03
181,CAR-181,2011,6,Eucampia zodiacus,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Guinardia delicatula,0,0,0,0.02,0,0,0,0,0.02
181,CAR-181,2011,6,Guinardia flaccida,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Guinardia striata,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Haslea wawrikae,0.01,0.02,0,0,0,0,0,0,0.03
181,CAR-181,2011,6,Helicotheca tamesis,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Hemiaulus hauckii,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Hemiaulus sinensis,0,0,0.02,0,0,0,0,0,0.02
181,CAR-181,2011,6,Lauderia annulata,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Leptocylindrus danicus,0,0,0,0,0,0.02,0,0,0.02
181,CAR-181,2011,6,Leptocylindrus mediterraneus,0,0,0,0.01,0,0,0,0,0.01
181,CAR-181,2011,6,Leptocylindrus minimus,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Navicula sp.,0.03,0.01,0,0,0,0,0,0,0.04
181,CAR-181,2011,6,Nitzschia fluminensis,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Nitzschia longissima,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Proboscia alata,0.01,0.01,0.01,0,0,0.01,0,0,0.04
181,CAR-181,2011,6,Pseudo-nitzschia pungens,0,0,0.16,0.1,0,0,0,0,0.26
181,CAR-181,2011,6,Pseudo-nitzschia seriata,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Pseudo-nitzschia sp.,0,0,0,0,0,0,0,0,0
181,CAR-181,2011,6,Rhizosolenia setigera,0,0.01,0,0,0,0,0,0,0.01
